username	tweet	replies	retweets	likes	hashtags	link	tweet_id	polarity	date	time
coolest_dipak	ANS//1/KRUNAL PANDYA ANS//2/SURYAKUMAR YADAV ANS//3/TRENT BOULT  #DHL #contest #theteambehindtheteam  @DHLExpressIndia   @Dazzlingcutie1  @DrSujit_IITB  @mysterioussu  @AnsariFarahn  @GargeeGanguly  @GulabSingh9891  @the_pride_grv  @sameerghazi11     https://t.co/Ks14Iy2HIw DHL,contest,theteambehindtheteam	0	0	1	['DHL', 'contest', 'theteambehindtheteam']	https://twitter.com/coolest_dipak/status/1438498638112583700	1438498638112583700	1	2021-09-16	21:42:55
rockstar_ujan	@DHLExpressIndia 1) Rohit Sharma 2) Kieron Pollard 3) Jasprit Bumrah  @DHLExpressIndia   #DHL #contest  #contestalert #contestindia #mumbaiindians #theteambehindtheteam Join @GauravP26479152 @goldiequeen4 DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	0	0	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/rockstar_ujan/status/1438498501202112520	1438498501202112520	1	2021-09-16	21:42:23
coolest_dipak	@DHLExpressIndia ANS//1/KRUNAL PANDYA ANS//2/SURYAKUMAR YADAV ANS//3/TRENT BOULT  #DHL #contest #theteambehindtheteam  @DHLExpressIndia   @Dazzlingcutie1  @DrSujit_IITB  @mysterioussu  @AnsariFarahn  @GargeeGanguly  @GulabSingh9891  @the_pride_grv  @sameerghazi11  @VHetal  @RajeshHegdeBlr DHL,contest,theteambehindtheteam	0	0	2	['DHL', 'contest', 'theteambehindtheteam']	https://twitter.com/coolest_dipak/status/1438498386894737415	1438498386894737415	1	2021-09-16	21:41:56
rockstar_ujan	@DHLExpressIndia 1) Krunal Pandya 2) Suryakumar Yadav 3) Trent Boult  #DuniyaHilaDengeHum #DHL #TheTeamBehindTheTeam #MI #MumbaiIndians #PaltanIsBack @DHLExpressIndia DuniyaHilaDengeHum,DHL,TheTeamBehindTheTeam,MI,MumbaiIndians,PaltanIsBack	0	0	0	['MumbaiIndians', 'PaltanIsBack', 'MI', 'DuniyaHilaDengeHum', 'DHL', 'TheTeamBehindTheTeam']	https://twitter.com/rockstar_ujan/status/1438497675750428674	1438497675750428674	1	2021-09-16	21:39:06
hus_hsk	@DHLExpressIndia 1) Krunal Pandya 2) Suryakumar Yadav 3) Trent Boult #DHL #contest #contestalert #contestindia #mumbaiindians #theteambehindtheteam DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	0	0	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/hus_hsk/status/1438497563531902981	1438497563531902981	1	2021-09-16	21:38:39
SubhraBera17	@DHLExpressIndia 1) Krunal Pandya 2) Suryakumar Yadav 3) Trent Boult  #DuniyaHilaDengeHum #DHL #TheTeamBehindTheTeam #MI #MumbaiIndians #PaltanIsBack  Join in @SonaliSBera  @NamitaSasmal  @SunilKumarSasm1 DuniyaHilaDengeHum,DHL,TheTeamBehindTheTeam,MI,MumbaiIndians,PaltanIsBack	0	1	2	['MumbaiIndians', 'PaltanIsBack', 'MI', 'DuniyaHilaDengeHum', 'DHL', 'TheTeamBehindTheTeam']	https://twitter.com/SubhraBera17/status/1438497356857569290	1438497356857569290	1	2021-09-16	21:37:50
hus_hsk	@DHLExpressIndia 1) Rohit Sharma 2) Kieron Pollard  3) Jasprit Bumrah  #DHL #contest #contestalert #contestindia #mumbaiindians #theteambehindtheteam DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	0	0	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/hus_hsk/status/1438497297390706693	1438497297390706693	1	2021-09-16	21:37:36
SubhraBera17	@DHLExpressIndia 1) Rohit Sharma  2) Kieron Pollard  3) Jasprit Bumrah #DuniyaHilaDengeHum #DHL #TheTeamBehindTheTeam #MI #MumbaiIndians #PaltanIsBack  Join  @SonaliSBera  @NamitaSasmal  @SunilKumarSasm1 DuniyaHilaDengeHum,DHL,TheTeamBehindTheTeam,MI,MumbaiIndians,PaltanIsBack	0	1	2	['MumbaiIndians', 'PaltanIsBack', 'MI', 'DuniyaHilaDengeHum', 'DHL', 'TheTeamBehindTheTeam']	https://twitter.com/SubhraBera17/status/1438497168743038978	1438497168743038978	1	2021-09-16	21:37:05
mrituanjaya	@DHLExpressIndia 1 Rohit Sharma  2 Kieron Pollard  3 Jasprit Bumrah  @mipaltan  @DHLExpressIndia  #DuniyaHilaDengeHum  #DHL #TheTeamBehindTheTeam DuniyaHilaDengeHum,DHL,TheTeamBehindTheTeam	0	0	0	['DHL', 'TheTeamBehindTheTeam', 'DuniyaHilaDengeHum']	https://twitter.com/mrituanjaya/status/1438496685496225795	1438496685496225795	1	2021-09-16	21:35:10
poolife93	@DHLExpressIndia 1) Trent boult 2) Surya Kumar Yadav 3) Krunal Pandya   #DHL #contest  #contestalert #contestindia #mumbaiindians #theteambehindtheteam  @VaishaliMaisur2 @CHUNMUN143 @SanjayJ45449140  @Jay_parmar17  @Dheeraj0893 DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	0	0	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/poolife93/status/1438496482777206784	1438496482777206784	1	2021-09-16	21:34:22
Akhil7Cena	@DHLExpressIndia 1. Rohit Sharma  2. Kieron Pollard  3. Jasprit Bumrah  #TheTeamBehindTheTeam #DHL  Join, @renjith_vidya @ImJohns07 @AnandhuM12 TheTeamBehindTheTeam,DHL	0	0	0	['DHL', 'TheTeamBehindTheTeam']	https://twitter.com/Akhil7Cena/status/1438496424581230596	1438496424581230596	1	2021-09-16	21:34:08
FrostKiyara	@DHLExpressIndia 1. Krunal Pandya 2. Surya Kumar Yadav  3. Trent Boult  #DHL #contest #contestalert #contestindia #mumbaiindians #theteambehindtheteam  @DHLExpressIndia @prateekfrequent @kcnitish @Nitinpanchal007 DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	0	0	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/FrostKiyara/status/1438496353139642369	1438496353139642369	1	2021-09-16	21:33:51
shubhliv	@DHLExpressIndia ✅ 🏏 🔵 1) Rohit Sharma  2) Kieron Pollard  3) Jasprit Bumrah  #DuniyaHilaDengeHum #DHL #TheTeamBehindTheTeam #MI #MumbaiIndians #PaltanIsBack @DHLExpressIndia  @Indian_Contests  @cool_bindra @manali_583 @Rittick07 @_saycute @onlyprath @Sandy_sam7 @prempyare8888 @TheDataAnalyser DuniyaHilaDengeHum,DHL,TheTeamBehindTheTeam,MI,MumbaiIndians,PaltanIsBack	0	0	3	['MumbaiIndians', 'PaltanIsBack', 'MI', 'DuniyaHilaDengeHum', 'DHL', 'TheTeamBehindTheTeam']	https://twitter.com/shubhliv/status/1438496311464972289	1438496311464972289	1	2021-09-16	21:33:41
Akhil7Cena	@DHLExpressIndia 1. Krunal Pandya 2. Suryakumar Yadav 3. Trent Boult  #TheTeamBehindTheTeam #DHL  Join, @renjith_vidya @ImJohns07 @AnandhuM12 TheTeamBehindTheTeam,DHL	0	0	0	['DHL', 'TheTeamBehindTheTeam']	https://twitter.com/Akhil7Cena/status/1438496156053475331	1438496156053475331	1	2021-09-16	21:33:04
poolife93	@DHLExpressIndia 1. Rohit Sharma 2. Kieron Pollard 3. Jasprit Bumrah  #DHL #contest  #contestalert #contestindia #mumbaiindians #theteambehindtheteam  @DHLExpressIndia   Join Guys :-- @VaishaliMaisur2  @SanjayJ45449140  @Dheeraj0893  @Chhayadhamecha  @Shailes31441206  @KDivya18740584 DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	0	0	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/poolife93/status/1438496134373142529	1438496134373142529	1	2021-09-16	21:32:59
MrD_Shukla	@DHLExpressIndia The name of MI players are:- 1. Rohit Sharma  2. Kieron Pollard  3. Jasprit Bumrah  #DuniyaHilaDengeHum #DHL #TheTeamBehindTheTeam #MI #MumbaiIndians #PaltanIsBack @DHLExpressIndia   JOIN &amp; WIN FRIENDS 💯 @DrSujit_IITB  @Soumyyyya  @Cutiepie_Angel2 DuniyaHilaDengeHum,DHL,TheTeamBehindTheTeam,MI,MumbaiIndians,PaltanIsBack	0	0	0	['MumbaiIndians', 'PaltanIsBack', 'MI', 'DuniyaHilaDengeHum', 'DHL', 'TheTeamBehindTheTeam']	https://twitter.com/MrD_Shukla/status/1438496064584105986	1438496064584105986	1	2021-09-16	21:32:42
sapnajhamtani	@DHLExpressIndia Player 1 : Rohit Sharma Player 2 : Kieron Pollard Player 3 : Jasprit Bumrah  #DHL #contest #theteambehindtheteam  @DHLExpressIndia DHL,contest,theteambehindtheteam	0	0	0	['DHL', 'contest', 'theteambehindtheteam']	https://twitter.com/sapnajhamtani/status/1438495819821289475	1438495819821289475	1	2021-09-16	21:31:44
imabhishek999	@DHLExpressIndia 1) Rohit Sharma 2) Kieron Pollard 3) Jasprit Bumrah  #DHL #contest  #contestalert #contestindia #mumbaiindians #theteambehindtheteam @DHLExpressIndia  Join @abha_mishra19 @ujjawalkumar26 @Fahim6t @Secret_Silyy @Gayathrimohan_ DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	0	1	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/imabhishek999/status/1438495815589265409	1438495815589265409	1	2021-09-16	21:31:43
MrD_Shukla	@DHLExpressIndia Guessed all the MI Players:- (1). Krunal Pandya (2). Suryakumar Yadav (3). Trent Boult  #DHL #contest #contestalert #contestindia #mumbaiindians #theteambehindtheteam  @DHLExpressIndia   JOIN &amp; WIN FRIENDS 💯 @DrSujit_IITB  @Mann4550 @VaishaliMaisur2 DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	0	0	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/MrD_Shukla/status/1438495754927046658	1438495754927046658	1	2021-09-16	21:31:28
Ashwatnandagaw1	@DHLExpressIndia 1) Krunal Pandya 2) Suryakumar Yadav 3) Trent Boult #DuniyaHilaDengeHum #DHL #TheTeamBehindTheTeam #MI #MumbaiIndians #PaltanIsBack @DHLExpressIndia Join  @RajeshHegdeBlr  @cool_bindra  @GopiDevi11  @pank_10  @Dinesh_the_star DuniyaHilaDengeHum,DHL,TheTeamBehindTheTeam,MI,MumbaiIndians,PaltanIsBack	0	0	1	['MumbaiIndians', 'PaltanIsBack', 'MI', 'DuniyaHilaDengeHum', 'DHL', 'TheTeamBehindTheTeam']	https://twitter.com/Ashwatnandagaw1/status/1438494953961787401	1438494953961787401	1	2021-09-16	21:28:17
CHUNMUN143	@DHLExpressIndia 1. Krunal Pandya 2. Surya Kumar Yadav  3. Trent Boult  #DHL #contest #contestalert #contestindia #mumbaiindians #theteambehindtheteam  @DHLExpressIndia @reenag00091 @ShaliniManjhu @felirod1976 @HasmukhJParmar1 @FrostKiyara @inakbar @chidambar08 @ranchikuldeep @Antony0762 DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	1	3	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/CHUNMUN143/status/1438493955818078214	1438493955818078214	1	2021-09-16	21:24:19
sq_silmi	Player 1- Rohit Sharma Player 2- Jasprit Bumrah Player 3- Kieron Pollard  @DHLExpressIndia  #DHL #contest  #contestalert #contestindia #mumbaiindians #theteambehindtheteam #TheTeamBehindTheTeam DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam,TheTeamBehindTheTeam	0	0	0	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL', 'TheTeamBehindTheTeam']	https://twitter.com/sq_silmi/status/1438493747965153282	1438493747965153282	1	2021-09-16	21:23:30
sq_silmi	@DHLExpressIndia Player 1- Rohit Sharma Player 2- Jasprit Bumrah Player 3- Kieron Pollard  @DHLExpressIndia  #DHL #contest  #contestalert #contestindia #mumbaiindians #theteambehindtheteam #TheTeamBehindTheTeam DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam,TheTeamBehindTheTeam	0	0	0	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL', 'TheTeamBehindTheTeam']	https://twitter.com/sq_silmi/status/1438493726813216768	1438493726813216768	1	2021-09-16	21:23:25
iamSalman_7	@DHLExpressIndia 1. Krunal Pandya 2. Suryakumar Yadav 3. Trent Boult   #DHL #contest #contestalert #contestindia #mumbaiindians #theteambehindtheteam @DHLExpressIndia   Join @itspalak18 @Nitish_nix @itsalokranjan  @shineyyasmeen DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	0	0	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/iamSalman_7/status/1438493644848123905	1438493644848123905	1	2021-09-16	21:23:05
iamSalman_7	@DHLExpressIndia 1. Rohit Sharma  2. Kieron Pollard 3. Jasprit Bumrah  #DHL #contest #theteambehindtheteam  @DHLExpressIndia  Tagging @itspalak18  @itsalokranjan  @perfectshana  @Nitish_nix DHL,contest,theteambehindtheteam	0	0	0	['DHL', 'contest', 'theteambehindtheteam']	https://twitter.com/iamSalman_7/status/1438493409191161859	1438493409191161859	1	2021-09-16	21:22:09
sahdev_rajgor	@DHLExpressIndia 1. Rohit Sharma 2. Kiran Pollard 3. Jasprit Bumrah #DHL #contest #contestalert #contestindia #mumbaiindians #theteambehindtheteam DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	0	0	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/sahdev_rajgor/status/1438493365373325313	1438493365373325313	1	2021-09-16	21:21:58
Antony0762	@DHLExpressIndia 1.  Rohit Sharma  2. Kieron Pollard  3. Jasprit Bumrah  #DHL #contest #contestalert #contestindia #mumbaiindians #theteambehindtheteam @DHLExpressIndia DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	0	0	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/Antony0762/status/1438492869413666819	1438492869413666819	1	2021-09-16	21:20:00
Deepanshu566605	@DHLExpressIndia 1) Rohit Sharma 2) Jasprit Bumrah 3) Kieron Pollard  @DHLExpressIndia  #DHL #contest  #contestalert #contestindia #mumbaiindians #theteambehindtheteam  Join friends 👇 @RajeshHegdeBlr @NYerradla  @HarshKasana19 @sdasindia  @Shubham_1176 @itsPriynkaM DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	0	1	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/Deepanshu566605/status/1438492758147166209	1438492758147166209	1	2021-09-16	21:19:34
RaviKum75193040	@DHLExpressIndia 1. Rohit Sharma 2. Kieron Pollard 3. Jasprit Bumrah  #DHL #contest  #contestalert #contestindia #mumbaiindians #theteambehindtheteam  @DHLExpressIndia   Join Guys :-- @SapnaChawla84  @vc16898  @kusumsolanki17  @Lvly123Singh  @Chhayadhamecha  @Shailes31441206  @im_bbu4  @nidhi_rn DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	1	2	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/RaviKum75193040/status/1438492280252338178	1438492280252338178	1	2021-09-16	21:17:40
s4success2win	@DHLExpressIndia 1. Krunal Pandya 2. Suryakumar Yadav 3. Trent Boult   #DHL #contest  #contestalert #contestindia #mumbaiindians  #theteambehindtheteam @DHLExpressIndia   Join  @kalpana7867  @prashantjm786  @godisgrreat001  @KalpaM10  @born2dream2big DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	0	1	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/s4success2win/status/1438492163910762498	1438492163910762498	1	2021-09-16	21:17:12
Antony0762	@DHLExpressIndia 1)  Krunal Pandya 2) Suryakumar Yadav 3) Trent Boult  #DHL #contest #contestalert #contestindia #mumbaiindians #theteambehindtheteam @DHLExpressIndia DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	0	0	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/Antony0762/status/1438491424287178756	1438491424287178756	1	2021-09-16	21:14:16
duttaabhilash_	@DHLExpressIndia 1&gt; Rohit Sharma  2&gt; Kieron Pollard  3&gt; Jasprit Bumrah  @mipaltan  @DHLExpressIndia  #DuniyaHilaDengeHum  #DHL #TheTeamBehindTheTeam  #MI #MumbaiIndians  #PaltanIsBack .. DuniyaHilaDengeHum,DHL,TheTeamBehindTheTeam,MI,MumbaiIndians,PaltanIsBack	0	0	0	['MumbaiIndians', 'PaltanIsBack', 'MI', 'DuniyaHilaDengeHum', 'DHL', 'TheTeamBehindTheTeam']	https://twitter.com/duttaabhilash_/status/1438491031087976448	1438491031087976448	1	2021-09-16	21:12:42
mubarak__07	@DHLExpressIndia 1)  ROHIT SHARMA 2) KIERON POLLARD 3) JASPRIT BUMRAH #DHL #dhlexpressindia #mumbaiindians #theteambehindtheteam  @DHLExpressIndia  Join Friends 😍 @Fahim6t  @Thameem__7  @vaseem7t  @ShakirFuzail  @abha_mishra19  @Gayathrimohan_ DHL,dhlexpressindia,mumbaiindians,theteambehindtheteam	0	0	1	['DHL', 'dhlexpressindia', 'mumbaiindians', 'theteambehindtheteam']	https://twitter.com/mubarak__07/status/1438490952968982528	1438490952968982528	1	2021-09-16	21:12:23
duttaAbhi__	@DHLExpressIndia 1&gt; Rohit Sharma  2&gt; Kieron Pollard  3&gt; Jasprit Bumrah  @mipaltan  @DHLExpressIndia  #DuniyaHilaDengeHum  #DHL #TheTeamBehindTheTeam  #MI #MumbaiIndians  #PaltanIsBack..... DuniyaHilaDengeHum,DHL,TheTeamBehindTheTeam,MI,MumbaiIndians,PaltanIsBack	0	0	0	['MumbaiIndians', 'PaltanIsBack', 'MI', 'DuniyaHilaDengeHum', 'DHL', 'TheTeamBehindTheTeam']	https://twitter.com/duttaAbhi__/status/1438490892780781568	1438490892780781568	1	2021-09-16	21:12:09
duttaAbhi__	@DHLExpressIndia 1&gt; Rohit Sharma  2&gt; Kieron Pollard  3&gt; Jasprit Bumrah  @mipaltan  @DHLExpressIndia  #DuniyaHilaDengeHum  #DHL #TheTeamBehindTheTeam  #MI #MumbaiIndians  #PaltanIsBack ..... DuniyaHilaDengeHum,DHL,TheTeamBehindTheTeam,MI,MumbaiIndians,PaltanIsBack	0	0	0	['MumbaiIndians', 'PaltanIsBack', 'MI', 'DuniyaHilaDengeHum', 'DHL', 'TheTeamBehindTheTeam']	https://twitter.com/duttaAbhi__/status/1438490866293739520	1438490866293739520	1	2021-09-16	21:12:03
duttaAbhi__	@DHLExpressIndia 1&gt; Rohit Sharma  2&gt; Kieron Pollard  3&gt; Jasprit Bumrah  @mipaltan  @DHLExpressIndia  #DuniyaHilaDengeHum  #DHL #TheTeamBehindTheTeam  #MI #MumbaiIndians  #PaltanIsBack,. DuniyaHilaDengeHum,DHL,TheTeamBehindTheTeam,MI,MumbaiIndians,PaltanIsBack	0	0	0	['MumbaiIndians', 'PaltanIsBack', 'MI', 'DuniyaHilaDengeHum', 'DHL', 'TheTeamBehindTheTeam']	https://twitter.com/duttaAbhi__/status/1438490844718407687	1438490844718407687	1	2021-09-16	21:11:57
duttaAbhi__	@DHLExpressIndia 1&gt; Rohit Sharma  2&gt; Kieron Pollard  3&gt; Jasprit Bumrah  @mipaltan  @DHLExpressIndia  #DuniyaHilaDengeHum  #DHL #TheTeamBehindTheTeam  #MI #MumbaiIndians  #PaltanIsBack DuniyaHilaDengeHum,DHL,TheTeamBehindTheTeam,MI,MumbaiIndians,PaltanIsBack	0	0	0	['MumbaiIndians', 'PaltanIsBack', 'MI', 'DuniyaHilaDengeHum', 'DHL', 'TheTeamBehindTheTeam']	https://twitter.com/duttaAbhi__/status/1438490766800666625	1438490766800666625	1	2021-09-16	21:11:39
Sreejit40765940	@DHLExpressIndia 1. Krunal Pandya 2. Suryakumar Yadav 3. Trent Boult  #DHL #contest #theteambehindtheteam  @DHLExpressIndia   @kusumsolanki17  @RonakParihar12  @Sumit175088 DHL,contest,theteambehindtheteam	0	0	0	['DHL', 'contest', 'theteambehindtheteam']	https://twitter.com/Sreejit40765940/status/1438490760576319489	1438490760576319489	1	2021-09-16	21:11:37
coolkishore59	@DHLExpressIndia 1. Rohit Sharma  2. Kieron Pollard  3. Jasprit Bumrah  #DuniyaHilaDengeHum #DHL #TheTeamBehindTheTeam #MI #MumbaiIndians #PaltanIsBack @DHLExpressIndia Join mates @vc16898 @felirod1976 @GurdeepOfficial @sanket17 @aniketw1551 @karan875 @Rain_Man25 @Navyavegi @Pranab1151 DuniyaHilaDengeHum,DHL,TheTeamBehindTheTeam,MI,MumbaiIndians,PaltanIsBack	0	0	0	['MumbaiIndians', 'PaltanIsBack', 'MI', 'DuniyaHilaDengeHum', 'DHL', 'TheTeamBehindTheTeam']	https://twitter.com/coolkishore59/status/1438490730704424966	1438490730704424966	1	2021-09-16	21:11:30
stopthestart	@DHLExpressIndia Answers are :  1. Rohit Sharma 2.Jasprit Bumrah 3.Kieron Pollard  Love the wonderful contest. Hope to win this contest.  @DHLExpressIndia #DHL #contest  #contestalert #contestindia #mumbaiindians #theteambehindtheteam  @misty_basu @GoswamiEsha @Lilla_Graffeo @Manab1971 @Im_Monjil DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	0	0	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/stopthestart/status/1438521760723263488	1438521760723263488	1	2021-09-16	23:14:48
Smiley_Bharati	@DHLExpressIndia Player 1-  Krunal Pandya Player 2 - Suryakumar Yadav Player 3 - Trent Boult  #DHL #contest #theteambehindtheteam  @DHLExpressIndia  Join @dayalojha_ @KaranBlessed @Mr_YashG @LaxmiPatell @sam__leez @harryHardeep11 @coolest_dipak @Jay_parmar17 @Dazzlingcutie1 @GoldQueenie4 DHL,contest,theteambehindtheteam	0	1	0	['DHL', 'contest', 'theteambehindtheteam']	https://twitter.com/Smiley_Bharati/status/1438521596558266372	1438521596558266372	1	2021-09-16	23:14:09
realmefan_K	@DHLExpressIndia 1) TRENT BOULT 2) KRUNAL PANDYA 3) SURYAKUMAR YADAV  #DuniyaHilaDengeHum #DHL #TheTeamBehindTheTeam #MI #MumbaiIndians #PaltanIsBack @DHLExpressIndia DuniyaHilaDengeHum,DHL,TheTeamBehindTheTeam,MI,MumbaiIndians,PaltanIsBack	0	0	0	['MumbaiIndians', 'PaltanIsBack', 'MI', 'DuniyaHilaDengeHum', 'DHL', 'TheTeamBehindTheTeam']	https://twitter.com/realmefan_K/status/1438521564115267587	1438521564115267587	1	2021-09-16	23:14:01
stopthestart	@DHLExpressIndia Answers are :  1. Rohit Sharma  2.Jasprit Bumrah  3.Kieron Pollard  @DHLExpressIndia  #DHL #contest  #contestalert  #contestindia #mumbaiindians  #theteambehindtheteam  Tagging,  @misty_basu @GoswamiEsha  @Lilla_Graffeo  @Manab1971  @Im_Monjil DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	0	0	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/stopthestart/status/1438521399291756545	1438521399291756545	1	2021-09-16	23:13:22
AshaLama85	@DHLExpressIndia 1) Rohit Sharma 2) Kieron Pollard 3) Jasprit Bumrah #DHL #contest #contestalert #contestindia #mumbaiindians #theteambehindtheteam Join @piyushpuri12 @NishantJain_88 @GammatJammat @amita_007 @ChinmayK15 DHL,contest,contestalert,contestindia,mumbaiindians,theteambehindtheteam	0	0	0	['contest', 'mumbaiindians', 'theteambehindtheteam', 'contestalert', 'contestindia', 'DHL']	https://twitter.com/AshaLama85/status/1438520957816033282	1438520957816033282	1	2021-09-16	23:11:37
